ngram ,total_tf_query,P_w,P_w_Given_query_time,P_w_Given_time,PMI_classic,PMI_time
goedkeuring,9,1.1539503420487377E-4,0.0090,2.0102347167535583E-4,6.285271954513936,5.484489134763011
utrecht,9,0.002687217992418505,0.0090,0.002093266150706423,1.7438116410795121,2.1041692450838436
maakte,9,9.793095568299127E-4,0.0090,0.001092518867800847,3.2000881328111213,3.0422668061579365
spoedige,9,7.648275522881169E-5,0.0090,9.614166036647453E-5,6.878646695051291,6.548619472182727
bekend,9,9.60008240733033E-4,0.0090,0.0011493298489264909,3.2288063063149934,2.9691321015277214
bloemen,9,0.00260283924424097,0.0090,0.0017218097356541348,1.789838790237411,2.385999271363646
ten,9,0.0040915693657561725,0.0090,0.004346040056111769,1.1372706908119392,1.0502235299862797
familie,9,0.006716187100352445,0.0090,0.0043853707353525995,0.42228257983462214,1.0372261894574066
prinsessen,9,8.892023431797741E-5,0.0090,9.177158489527115E-5,6.661269441132177,6.615733668041262
grote,9,0.012067915654487244,0.0090,0.012769360526856299,-0.42317961174115837,-0.5046893719834742
ontvangst,9,4.179199405147888E-4,0.0080,5.855901131412539E-4,4.258701498238353,3.7720368989199384
tweede,9,0.005964674359703352,0.0090,0.007496864470849411,0.5934816250415356,0.2636376802623692
even,9,0.0013302425767731782,0.0090,0.0013153927168322197,2.7582356486505564,2.774431414060322
zaterdag,9,0.008162650436083305,0.0090,0.008233222187747182,0.14088732594509334,0.12846784120723953
bonaire,8,7.964115240830107E-4,0.0080,4.0204694335071165E-4,3.3284139978657086,4.3145641333206965
haagse,8,9.231086658419397E-4,0.0080,0.0010313378112039996,3.115427606882455,2.95548304001587
maakt,8,0.0020617830999637354,0.0080,0.001763325452630567,1.956107431147406,2.1817012260999293
meerderheid,8,4.8676474178012944E-4,0.0080,4.042319810863134E-4,4.03870342293505,4.306744628861398
leeuwarden,8,0.007730589959176685,0.0080,0.007260880395404429,0.04942148252507561,0.13985551168567856
zien,8,0.0016542879344531435,0.0080,0.0017742506413085755,2.273789637646483,2.172790172192534
jongeren,8,9.748196784865208E-4,0.0080,9.242709621595165E-4,3.0367927201408795,3.1136122362577607
