ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
vanaf,2,122411,7842431,title,2.191883150855404E-4,2.9442072721919626E-4,4.839625047528043E-4,0.42570835032910104,-0.7170160375784942,-0.7170160375784942,0.42570835032910104,0.2275390625,0.8473720550537109
wim,2,22873,976501,title,2.7292252729969228E-5,2.9442072721919626E-4,9.043038919060291E-5,3.4313158545629765,1.7029996628690949,1.7029996628690949,3.4313158545629765,8.490234375,2.8139781951904297
pal,2,4685,326669,title,9.130080672775877E-6,2.9442072721919626E-4,1.8522553812703826E-5,5.011107822654099,3.9905243104828187,3.9905243104828187,5.011107822654099,14.45263671875,10.55402946472168
mishandeling,2,1433,479603,title,1.3404437154750923E-5,2.9442072721919626E-4,5.665489778784329E-6,4.45709669300034,5.699534748767222,5.699534748767222,4.45709669300034,12.32080078125,17.135347366333008
bewezen,2,6041,1713945,title,4.790309493310002E-5,2.9442072721919626E-4,2.3883617413563246E-5,2.619688466675157,3.6237859717928114,3.6237859717928114,2.619688466675157,5.64697265625,9.192403793334961
studie,2,12259,1492617,title,4.1717192704409396E-5,2.9442072721919626E-4,4.846701967768115E-5,2.819165258452138,2.60280396421318,2.60280396421318,2.819165258452138,6.32470703125,5.590675354003906
ssh,2,193,16300,title,4.555691386885404E-7,2.9442072721919626E-4,7.630422381754191E-7,9.335993506519573,8.59190060576129,8.59190060576129,9.335993506519573,31.58203125,28.58298110961914
vrijuit,2,761,44339,title,1.2392319043135702E-6,2.9442072721919626E-4,3.008679498712404E-6,7.892289238238222,6.612604999525823,6.612604999525823,7.892289238238222,25.82275390625,20.732019424438477
land,2,127327,16359819,title,4.572410215294735E-4,2.9442072721919626E-4,5.033983370992828E-4,-0.6350756005204126,-0.7738212100795305,-0.7738212100795305,-0.6350756005204126,0.65087890625,1.0011749267578125
liever,2,13937,1978121,title,5.5286557066976334E-5,2.9442072721919626E-4,5.510113820440837E-5,2.412878603961202,2.417725215251263,2.417725215251263,2.412878603961202,4.96435546875,4.980413436889648
slecht,2,17277,2451871,title,6.852740856720309E-5,2.9442072721919626E-4,6.830611787024206E-5,2.1031262045199846,2.107792535612102,2.107792535612102,2.1031262045199846,3.9853515625,3.999523162841797
