ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
redacteuren,1,1767,138697,title,3.876446185808865E-6,4.697040864255519E-4,7.443852812845776E-6,6.9208736978118015,5.9795588055732605,0.0,0.0,10.98095703125,9.119316101074219
mln,1,249,54689,title,1.5285043328673366E-6,4.697040864255519E-4,1.0489639787202027E-6,8.263487693018368,8.806643198056799,0.0,0.0,13.6513671875,14.729251861572266
overheidshulp,1,103,4486,title,1.2537933473354554E-7,4.697040864255519E-4,4.33908794410365E-7,11.871236849835173,10.08014460294166,0.0,0.0,20.857421875,17.264307022094727
dnl,1,57,13328,title,3.7250463070189363E-7,4.697040864255519E-4,2.4012428428534765E-7,10.3002780695559,10.933755115960134,0.0,0.0,17.71728515625,18.95913314819336
dga,1,7,2196,title,6.137606310184262E-8,4.697040864255519E-4,2.9488947192937426E-8,12.901788415916249,13.959290208067271,0.0,0.0,22.91845703125,24.837142944335938
nieuwsbladpers,1,7,336,title,9.390873042904883E-9,4.697040864255519E-4,2.9488947192937426E-8,15.61013333214269,13.959290208067271,0.0,0.0,28.33056640625,24.837142944335938
slordig,1,737,90085,title,2.5177880894943044E-6,4.697040864255519E-4,3.104764868742126E-6,7.543451471632634,7.241124321029806,0.0,0.0,12.2177734375,11.614665985107422
albert,1,9865,1231681,title,3.442428541773253E-5,4.697040864255519E-4,4.1558352008332535E-5,3.770253532900778,3.4985417945139563,0.0,0.0,4.8671875,4.367424011230469
heyn,1,283,34019,title,9.507979465672059E-7,4.697040864255519E-4,1.1921960079430416E-6,8.94839764225562,8.621986887292996,0.0,0.0,15.017578125,14.361515045166016
tabak,1,3385,1820349,title,5.087698319279423E-5,4.697040864255519E-4,1.426001232115617E-5,3.2066671130303064,5.04170501166252,0.0,0.0,3.84033203125,7.285852432250977
premie,1,8723,1402167,title,3.9189203220091695E-5,4.697040864255519E-4,3.6747440909141885E-5,3.5832239990706274,3.676036455783601,0.0,0.0,4.521484375,4.6928558349609375
nipo,1,699,18753,title,5.241281017071287E-7,4.697040864255519E-4,2.9446820125518944E-6,9.807616967021461,7.317496484749443,0.0,0.0,16.7333984375,11.766324996948242
procent,1,90663,3802426,title,1.0627410661024E-4,4.697040864255519E-4,3.8193663133618373E-4,2.1439620140372053,0.29841885039813576,0.0,0.0,2.05517578125,0.05770301818847656
ophangen,1,429,69327,title,1.937622188825794E-6,4.697040864255519E-4,1.8072511922528794E-6,7.9213210435019565,8.021811292625332,0.0,0.0,12.9697265625,13.166669845581055
tegenstand,1,2105,698160,title,1.9512892629864503E-5,4.697040864255519E-4,8.867747691590468E-6,4.589252578212623,5.727040612171118,0.0,0.0,6.4130859375,8.623157501220703
noemt,1,11539,1476823,title,4.127576577333904E-5,4.697040864255519E-4,4.8610423094186426E-5,3.5083852588338615,3.2724145489103122,0.0,0.0,4.3857421875,3.95849609375
datum,1,9947,1638755,title,4.5801607599480925E-5,4.697040864255519E-4,4.190379396116408E-5,3.358282003341424,3.4865993688244927,0.0,0.0,4.11279296875,4.345663070678711
ontsteld,1,211,68761,title,1.9218030395928054E-6,4.697040864255519E-4,8.88881122529971E-7,7.933147849105323,9.045545941417691,0.0,0.0,12.9931640625,15.205034255981445
nieuw,1,97139,12613475,title,3.5253435224659127E-4,4.697040864255519E-4,4.092181201963927E-4,0.4139882992138748,0.19888211599953287,0.0,0.0,0.107421875,0.026205062866210938
ultimatum,1,1275,199410,title,5.573315456802567E-6,4.697040864255519E-4,5.37120109585646E-6,6.397072520755236,6.450363598378656,0.0,0.0,9.943359375,10.047883987426758
oppositie,1,5977,921975,title,2.5768304088488776E-5,4.697040864255519E-4,2.5179348196026713E-5,4.18808264898947,4.221439302699272,0.0,0.0,5.64990234375,5.712553024291992
propaganda,1,2413,970119,title,2.711388204020786E-5,4.697040864255519E-4,1.0165261368079716E-5,4.1146485536180695,5.530032929909128,0.0,0.0,5.5107421875,8.237194061279297
koehandel,1,125,7568,title,2.115182356806671E-7,4.697040864255519E-4,5.265883427310255E-7,11.11675438158205,9.800860845462788,0.0,0.0,19.34912109375,16.708755493164062
voorsprong,1,13171,1025569,title,2.86636555825563E-5,4.697040864255519E-4,5.548556049688269E-5,4.034457626388932,3.0815678650970497,0.0,0.0,5.359375,3.6190319061279297
bevoegdheden,1,3163,275588,title,7.702416429012115E-6,4.697040864255519E-4,1.3324791424465869E-5,5.930297210720381,5.139567289607482,0.0,0.0,9.02294921875,7.475805282592773
tijdelijk,1,12379,2080261,title,5.814127067591176E-5,4.697040864255519E-4,5.2149096757338915E-5,3.0141176381043806,3.1710379750629265,0.0,0.0,3.50048828125,3.777477264404297
arie,1,6563,356135,title,9.95362669980634E-6,4.697040864255519E-4,2.7647994346749763E-5,5.5603860535870115,4.086505412361706,0.0,0.0,8.29638671875,5.457862854003906
kuiper,1,4205,579546,title,1.6197746751557597E-5,4.697040864255519E-4,1.7714431849471697E-5,4.857887104433086,4.728755044982371,0.0,0.0,6.93115234375,6.681245803833008
plicht,1,3611,1344331,title,3.757274329952786E-5,4.697040864255519E-4,1.5212084044813865E-5,3.643993784634656,4.94846242517624,0.0,0.0,4.63427734375,7.10523796081543
verwaarlozen,1,735,36753,title,1.0272105861484617E-6,4.697040864255519E-4,3.0963394552584297E-6,8.836876359205965,7.24504469040115,0.0,0.0,14.794921875,11.622453689575195
proberen,1,14755,611511,title,1.7091137396844664E-5,4.697040864255519E-4,6.215848797597024E-5,4.78043182996956,2.917728829805508,0.0,0.0,6.78076171875,3.3323421478271484
papierprijs,1,89,1205,title,3.3678577430655903E-8,4.697040864255519E-4,3.749309000244901E-7,13.767633323804125,10.29091169915848,0.0,0.0,24.6494140625,17.683286666870117
pagina's,1,9,486,title,1.358322707991599E-8,4.697040864255519E-4,3.7914360676633834E-8,15.077638251315667,13.596720128682568,0.0,0.0,27.26708984375,24.154314041137695
alle,1,281101,42906141,title,0.0011991848895594522,4.697040864255519E-4,0.001184196077840272,-1.3522300594903296,-1.3340839303406664,-0.0,-0.0,1.7783203125,1.7225112915039062
voorbereiding,1,8485,1137603,title,3.179489686377299E-5,4.697040864255519E-4,3.574481670458201E-5,3.8848850109567934,3.715946185694852,0.0,0.0,5.07958984375,4.766513824462891
duurder,1,7739,519817,title,1.4528379323046688E-5,4.697040864255519E-4,3.260213747516325E-5,5.014806464268505,3.8487136858432685,0.0,0.0,7.23388671875,5.012731552124023
galgenhumor,1,17,5073,title,1.4178541353171568E-7,4.697040864255519E-4,7.161601461141947E-8,11.69382730979031,12.679182288874541,0.0,0.0,20.50341796875,22.390865325927734
hysterie,1,213,17867,title,4.993652638618498E-7,4.697040864255519E-4,8.973065360136675E-7,9.87744095970893,9.031935509899041,0.0,0.0,16.8720703125,15.177928924560547
golf,1,7765,1599723,title,4.471070118099681E-5,4.697040864255519E-4,3.2711667850451305E-5,3.393060068686504,3.843874920850215,0.0,0.0,4.17529296875,5.003728866577148
warm,1,8845,1302461,title,3.64025175426635E-5,4.697040864255519E-4,3.726139113164736E-5,3.6896420115187993,3.6559987025470555,0.0,0.0,4.71728515625,4.655937194824219
water,1,54499,8337335,title,2.3302040030109337E-4,4.697040864255519E-4,2.2958830472398527E-4,1.0112958806688326,1.0327029923973647,0.0,0.0,0.568359375,0.5905437469482422
westland,1,1221,242778,title,6.785408855983219E-6,4.697040864255519E-4,5.143714931796657E-6,6.113172586769656,6.512797645137473,0.0,0.0,9.38330078125,10.171308517456055
wasdom,1,81,33687,title,9.415188696319546E-7,4.697040864255519E-4,3.412292460897045E-7,8.962546420579171,10.426795127240252,0.0,0.0,15.0458984375,17.953258514404297
cherry,1,3755,289775,title,8.098929273832625E-6,4.697040864255519E-4,1.5818713815640006E-5,5.857877147052223,4.892047937723245,0.0,0.0,8.8798828125,6.996149063110352
doorkruisen,1,453,48148,title,1.345689747826739E-6,4.697040864255519E-4,1.9083561540572363E-6,8.447262503575507,7.943277890078642,0.0,0.0,14.017578125,13.010398864746094
imkamp,1,99,14019,title,3.9181740829905816E-7,4.697040864255519E-4,4.1705796744297217E-7,10.227354932335492,10.137288510045268,0.0,0.0,17.57275390625,17.377925872802734
bas,1,5229,581561,title,1.6254064040788115E-5,4.697040864255519E-4,2.202824355312426E-5,4.852879756401039,4.414325775278035,0.0,0.0,6.919921875,6.078943252563477
gaay,1,4887,50639,title,1.4153107738680366E-6,4.697040864255519E-4,2.058749784741217E-5,8.3744894601256,4.511911740878203,0.0,0.0,13.873046875,6.265251159667969
fortman,1,4815,52949,title,1.4798730260380078E-6,4.697040864255519E-4,2.02841829619991E-5,8.310134937776938,4.533325047394056,0.0,0.0,13.7451171875,6.306209564208984
kondigt,1,593,121099,title,3.3845992101867213E-6,4.697040864255519E-4,2.498135097915985E-6,7.116623328755429,7.554756835578873,0.0,0.0,11.369140625,12.237728118896484
afscheid,1,7061,1060266,title,2.9633402969370795E-5,4.697040864255519E-4,2.9745922304190168E-5,3.9864559314330403,3.980988328697686,0.0,0.0,5.26953125,5.259725570678711
graaien,1,65,9198,title,2.5707514954952115E-7,4.697040864255519E-4,2.7382593822013327E-7,10.835346272541512,10.744277317096424,0.0,0.0,18.78662109375,18.583463668823242
belastinggeld,1,225,11847,title,3.311121218431373E-7,4.697040864255519E-4,9.478590169158458E-7,10.47021660173994,8.952863938907841,0.0,0.0,18.05712890625,15.020456314086914
treedt,1,4385,855945,title,2.3922829841396485E-5,4.697040864255519E-4,1.8472719063004373E-5,4.295292183363484,4.668284002792783,0.0,0.0,5.85205078125,6.564973831176758
overbodig,1,2295,576157,title,1.610302749934806E-5,4.697040864255519E-4,9.668161972541627E-6,4.866348287813379,5.602366691823706,0.0,0.0,6.94677734375,8.378782272338867
personeelsbelangen,1,9,2920,title,8.161115858714957E-8,4.697040864255519E-4,3.7914360676633834E-8,12.490698101154065,13.596720128682568,0.0,0.0,22.09619140625,24.154314041137695
gevraagd,1,77433,15422623,title,4.3104730530233576E-4,4.697040864255519E-4,3.26202521141532E-4,0.12390593847405995,0.5259842127581802,0.0,0.0,0.01025390625,0.17049407958984375
kettingbotsing,1,109,7053,title,1.9712448682026231E-7,4.697040864255519E-4,4.591850348614542E-7,11.21842943054727,9.998460805347952,0.0,0.0,19.55322265625,17.101856231689453
klopt,1,1739,208754,title,5.834471164281446E-6,4.697040864255519E-4,7.325897024074026E-6,6.331006438706924,6.002602912818292,0.0,0.0,9.81298828125,9.164667129516602
engelse,1,30177,1570957,title,4.390671947280573E-5,4.697040864255519E-4,1.2712685134875324E-4,3.4192384936575664,1.8854833608887809,0.0,0.0,4.2236328125,1.6668510437011719
times,1,2691,780643,title,2.1818212216763084E-5,4.697040864255519E-4,1.1336393842313516E-5,4.428147347840781,5.3727184544844615,0.0,0.0,6.10498046875,7.929815292358398
steunde,1,523,135268,title,3.7806089725227906E-6,4.697040864255519E-4,2.2032456259866106E-6,6.956989695431764,7.7359779938779365,0.0,0.0,11.0517578125,12.598037719726562
doodverklaarde,1,1,424,title,1.1850387411284732E-8,4.697040864255519E-4,4.212706741848204E-9,15.274530300358249,16.76664513012488,0.0,0.0,27.66064453125,29.534015655517578
opiniebladen,1,43,1702,title,4.756924380661937E-8,4.697040864255519E-4,1.8114638989947276E-7,13.269435433235481,11.340380375422777,0.0,0.0,23.6533203125,19.76388931274414
doolhof,1,267,52017,title,1.453824532954712E-6,4.697040864255519E-4,1.1247927000734704E-6,8.335755178896322,8.705949198437322,0.0,0.0,13.79541015625,14.52872085571289
kort,1,37537,6044051,title,1.6892534406500685E-4,4.697040864255519E-4,1.5813237296875604E-4,1.4753663515113633,1.5706193976381488,0.0,0.0,1.10302734375,1.2275371551513672
overheids,1,337,30081,title,8.407346785822076E-7,4.697040864255519E-4,1.4196821720028448E-6,9.12588584721747,8.37004034894302,0.0,0.0,15.3720703125,13.859832763671875
omgekeerde,1,1165,147040,title,4.1096249173474225E-6,4.697040864255519E-4,4.907803354253158E-6,6.836601608745047,6.580530890583235,0.0,0.0,10.8134765625,10.30527114868164
bewijslast,1,153,13026,title,3.6406402457404464E-7,4.697040864255519E-4,6.445441315027752E-7,10.333344243585143,9.509257287432225,0.0,0.0,17.783203125,16.128374099731445
boven,1,64683,11074787,title,3.0952951992325425E-4,4.697040864255519E-4,2.724905101829674E-4,0.6016751388369528,0.7855461579612442,0.0,0.0,0.21875,0.3597221374511719
jarigen,1,1325,230495,title,6.442110958405835E-6,4.697040864255519E-4,5.5818364329488705E-6,6.188074825072723,6.394868485786953,0.0,0.0,9.53125,9.938230514526367
aanvaardde,1,617,225342,title,6.2980896227210475E-6,4.697040864255519E-4,2.599240059720342E-6,6.220694047494581,7.497518450975457,0.0,0.0,9.59521484375,12.123971939086914
wijziging,1,6527,2275859,title,6.360804444212043E-5,4.697040864255519E-4,2.7496336904043226E-5,2.8844710068201067,4.094440806160845,0.0,0.0,3.27490234375,5.472806930541992
verzetspensioenen,1,1,299,title,8.356759047108809E-9,4.697040864255519E-4,4.212706741848204E-9,15.77844908072334,16.76664513012488,0.0,0.0,28.6669921875,29.534015655517578
kringen,1,8973,2034757,title,5.686947815524408E-5,4.697040864255519E-4,3.7800617594603934E-5,3.0460256740677796,3.6352704342843687,0.0,0.0,3.556640625,4.617792129516602
lach,1,1593,315789,title,8.825995259958006E-6,4.697040864255519E-4,6.710841839764189E-6,5.733849362363886,6.129114578599568,0.0,0.0,8.63623046875,9.413837432861328
wibo,1,841,27813,title,7.773462855425997E-7,4.697040864255519E-4,3.5428863698943393E-6,9.238979008548108,7.050683139869731,0.0,0.0,15.59814453125,11.236715316772461
cjp,1,651,49516,title,1.3839240166442802E-6,4.697040864255519E-4,2.742472088943181E-6,8.406843599859497,7.420131396959244,0.0,0.0,13.9365234375,11.970197677612305
monsterverbond,1,77,9542,title,2.666896148077333E-7,4.697040864255519E-4,3.243784191223117E-7,10.782374783937142,10.499858589429978,0.0,0.0,18.68115234375,18.098360061645508
sluit,1,4351,1201058,title,3.356840236656325E-5,4.697040864255519E-4,1.8329487033781536E-5,3.8065763640358696,4.679513828584348,0.0,0.0,4.9345703125,6.586555480957031
buiten,1,46513,8990565,title,2.512775431517385E-4,4.697040864255519E-4,1.9594562868358552E-4,0.9024704027735755,1.2612987566268359,0.0,0.0,0.46240234375,0.8411159515380859
hand,1,48511,9781673,title,2.7338824193515036E-4,4.697040864255519E-4,2.043626167537982E-4,0.7808009492147328,1.2006208311917188,0.0,0.0,0.35546875,0.7714576721191406
nekslag,1,141,12063,title,3.371491116564333E-7,4.697040864255519E-4,5.939916506005968E-7,10.44414963339993,9.627093777726083,0.0,0.0,18.00439453125,16.362937927246094
helaas,1,8269,1092080,title,3.052257331159394E-5,4.697040864255519E-4,3.48348720483428E-5,3.9438036412664292,3.7531479758331727,0.0,0.0,5.189453125,4.835325241088867
onvermijdelijke,1,813,138955,title,3.883657034752523E-6,4.697040864255519E-4,3.4249305811225897E-6,6.918192532700948,7.09953358804985,0.0,0.0,10.974609375,11.333633422851562
afgevaardigde,1,1493,827780,title,2.313564549838037E-5,4.697040864255519E-4,6.289571165579368E-6,4.343562888463161,6.222646679990335,0.0,0.0,5.9443359375,9.598255157470703
