ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
rode,4,24085,1235639,title,3.4534907666255794E-5,5.196829933740418E-4,9.897874686511993E-5,3.9115045760559735,2.3924411656011824,4.784882331202365,7.823009152111947,20.52001953125,9.797513961791992
klad,2,295,41078,title,1.1480901275489486E-6,2.598414966870209E-4,1.2123201297575413E-6,7.8222521362291495,7.743717324826317,7.743717324826317,7.8222521362291495,25.5439453125,25.21242332458496
scholten,3,2205,460347,title,1.286625069250635E-5,3.897622450305314E-4,9.061579274967385E-6,4.920930738924023,5.4266880293517925,8.60109702963498,7.799490689840627,21.15673828125,24.1012020111084
gelatine,2,637,41749,title,1.1668439246078451E-6,2.598414966870209E-4,2.6177895683239113E-6,7.798876436254936,6.6331389068192195,6.6331389068192195,7.798876436254936,25.45068359375,20.811782836914062
bedrijfsresultaten,2,401,42320,title,1.1828028189754006E-6,2.598414966870209E-4,1.647933464517878E-6,7.779278450406,7.3008300426206,7.3008300426206,7.779278450406,25.373046875,23.455698013305664
derde,8,50063,6167031,title,1.7236251539481769E-4,0.0010393659867480836,2.057368903594976E-4,2.592185789710552,2.336831343137444,7.010494029412332,7.776557369131655,22.2275390625,18.88189697265625
vandaag,6,48223,3482294,title,9.732672872639707E-5,7.795244900610628E-4,1.9817530039762003E-4,3.0016863781081327,1.9758171850452229,5.107413331622334,7.759246726335029,20.87451171875,10.801868438720703
bezuiniging,3,825,479534,title,1.3402508671893897E-5,3.897622450305314E-4,3.3903868035592254E-6,4.862019374616386,6.8450006606635,10.849069364563187,7.7061183865467,20.814453125,32.475341796875
nog,45,539187,79153601,title,0.00221226612464211,0.005846433675457971,0.0022158211993341674,1.4020319039556517,1.3997153779456921,7.68703123235131,7.699753252891835,45.61865234375,45.48744583129883
steeg,4,8883,1291327,title,3.609133307700962E-5,5.196829933740418E-4,3.6505219364868606E-5,3.84790751056609,3.83145719317681,7.66291438635362,7.69581502113218,20.044921875,19.921184539794922
csm,2,463,44853,title,1.2535977041470615E-6,2.598414966870209E-4,1.9027261697550564E-6,7.695413594600197,7.093420085815286,7.093420085815286,7.695413594600197,25.03955078125,22.63363265991211
bergoss,2,2729,44853,title,1.2535977041470615E-6,2.598414966870209E-4,1.1214988590197729E-5,7.695413594600197,4.534131789801382,4.534131789801382,7.695413594600197,25.03955078125,12.61357307434082
planbureau,2,1047,45521,title,1.2722676541252176E-6,2.598414966870209E-4,4.302709070698799E-6,7.674085826909526,5.916242742144711,5.916242742144711,7.674085826909526,24.95361328125,17.985145568847656
nationaal,4,11801,1301672,title,3.638046576042882E-5,5.196829933740418E-4,4.849691475006354E-5,3.836395929278762,3.4216669728276674,6.843333945655335,7.672791858557524,19.95947265625,16.909698486328125
messe,2,249,45684,title,1.276823345512103E-6,2.598414966870209E-4,1.0232803807106026E-6,7.668929102123968,7.98828653700744,7.98828653700744,7.668929102123968,24.93359375,26.182905197143555
verto,2,1057,45798,title,1.2800095345802314E-6,2.598414966870209E-4,4.3438046683176986E-6,7.665333480694745,5.9025288076928355,5.9025288076928355,7.665333480694745,24.9189453125,17.931257247924805
exporteur,2,199,46065,title,1.2874719247661112E-6,2.598414966870209E-4,8.178023926161042E-7,7.656947064822994,8.311663848531872,8.311663848531872,7.656947064822994,24.88623046875,27.466066360473633
snelle,4,21323,1324697,title,3.702399210511003E-5,5.196829933740418E-4,8.762814280277984E-5,3.81109948054854,2.568165659841627,5.136331319683254,7.62219896109708,19.771484375,10.951213836669922
ondertekenen,2,795,47516,title,1.3280259628174653E-6,2.598414966870209E-4,3.2671000107025264E-6,7.612204685807118,6.313477418903801,6.313477418903801,7.612204685807118,24.70751953125,19.54935073852539
luchtvaartmaatschappijen,2,909,47548,title,1.3289203316786945E-6,2.598414966870209E-4,3.7355898235579833E-6,7.611233419227716,6.120151984881414,6.120151984881414,7.611233419227716,24.70458984375,18.787357330322266
geen,32,374057,51867299,title,0.001449640535676748,0.0041574639469923345,0.0015372095958532768,1.5200085501720562,1.4353898652971822,7.176949326485911,7.600042750860281,37.2236328125,33.74697685241699
opschorting,2,423,48157,title,1.3459412890689596E-6,2.598414966870209E-4,1.7383437792794576E-6,7.5928725574366425,7.22377461595557,7.22377461595557,7.5928725574366425,24.63134765625,23.15022850036621
verweij,2,305,49769,title,1.3909951204533722E-6,2.598414966870209E-4,1.253415727376441E-6,7.545370678376354,7.695623036625271,7.695623036625271,7.545370678376354,24.44189453125,25.02159881591797
chamotte,2,509,49919,title,1.3951874744903835E-6,2.598414966870209E-4,2.0917659188019948E-6,7.541029044088287,6.956766622999826,6.956766622999826,7.541029044088287,24.4248046875,22.09234046936035
boetes,2,683,50497,title,1.4113420120463328E-6,2.598414966870209E-4,2.80682931737085E-6,7.524420397195183,6.532546700785428,6.532546700785428,7.524420397195183,24.35888671875,20.41421890258789
bruynzeel,2,1825,50643,title,1.4154225699756903E-6,2.598414966870209E-4,7.499946565449196E-6,7.520255207907518,5.1146077204207785,5.1146077204207785,7.520255207907518,24.3427734375,14.85194206237793
thesaurier,2,13,50994,title,1.4252326784222964E-6,2.598414966870209E-4,5.342427690456962E-8,7.510290569586974,12.247848750934427,12.247848750934427,7.510290569586974,24.30224609375,42.79998970031738
minister,14,99829,16590311,title,4.6368304864079864E-4,0.0018188904768091465,4.1025324146971387E-4,1.971847784116262,2.148472036916198,8.179995584656012,7.5075243664034295,25.13427734375,28.89336395263672
meijer,4,8301,1381529,title,3.8612391202652794E-5,5.196829933740418E-4,3.411345558344864E-5,3.7504960416642135,3.9292190397444084,7.858438079488817,7.500992083328427,19.32177734375,20.650007247924805
zette,4,7835,1389431,title,3.883324441332254E-5,5.196829933740418E-4,3.2198400734407916E-5,3.7422676968909325,4.012570909715578,8.025141819431155,7.484535393781865,19.26123046875,21.274145126342773
nato,2,1553,52712,title,1.4732491066595301E-6,2.598414966870209E-4,6.382146310215124E-6,7.462486645981304,5.34744635468822,5.34744635468822,7.462486645981304,24.11181640625,15.757926940917969
vooruit,4,6257,1400172,title,3.913344491139945E-5,5.196829933740418E-4,2.5713515430145545E-5,3.7311578264092713,4.337033080376182,8.674066160752364,7.462315652818543,19.17919921875,23.72515106201172
vooral,11,76195,11526859,title,3.221644924180522E-4,0.001429128231778615,3.1312790605720627E-4,2.149265971043926,2.1903113785796435,7.577232437719467,7.435238657090552,22.712890625,23.414213180541992
steenhuis,2,185,54585,title,1.5255976340683422E-6,2.598414966870209E-4,7.602685559496445E-7,7.412113525957203,8.41690700855921,8.41690700855921,7.412113525957203,23.91162109375,27.88357925415039
ceteco,2,2561,54955,title,1.535938774026303E-6,2.598414966870209E-4,1.0524582550200214E-5,7.402367329221359,4.625796931478053,4.625796931478053,7.402367329221359,23.87255859375,12.964763641357422
jan,14,97121,16920727,title,4.7291785431741905E-4,0.0018188904768091465,3.9912455363451583E-4,1.943397159989285,2.188147735298836,8.331055050179222,7.399202742597972,24.54248046875,29.757402420043945
vrees,4,5069,1432655,title,4.004131315262766E-5,5.196829933740418E-4,2.083135843302026E-5,3.6980706544174584,4.640803020486045,9.28160604097209,7.396141308834917,18.93408203125,26.04607582092285
borsumij,2,717,55429,title,1.549186612783258E-6,2.598414966870209E-4,2.946554349275109E-6,7.389977097800337,6.462459160373616,6.462459160373616,7.389977097800337,23.82421875,20.137372970581055
beleid,4,19021,1438413,title,4.020224364959506E-5,5.196829933740418E-4,7.816793623090912E-5,3.6922839233593283,2.7329829938472336,5.465965987694467,7.384567846718657,18.8916015625,12.059616088867188
spectaculair,2,1065,55681,title,1.5562297675654367E-6,2.598414966870209E-4,4.376681146412818E-6,7.383432956432685,5.89165075396232,5.89165075396232,7.383432956432685,23.7978515625,17.888519287109375
top,4,21873,1448183,title,4.047530564253905E-5,5.196829933740418E-4,8.988840067181932E-5,3.6825179676298188,2.5314249821579438,5.0628499643158875,7.3650359352596375,18.81982421875,10.707489013671875
cha,2,653,57759,title,1.6143078454914974E-6,2.598414966870209E-4,2.6835425245141506E-6,7.33057231325629,6.5973492875290916,6.5973492875290916,7.33057231325629,23.587890625,20.670307159423828
nieuwe,21,219251,30722021,title,8.586505917632669E-4,0.0027283357152137195,9.010250873541379E-4,1.6678780913617128,1.5983819946254485,7.0206010832492245,7.325849999759037,28.5654296875,26.58541488647461
activiteiten,3,13829,567566,title,1.5862917409134976E-5,3.897622450305314E-4,5.68311019471764E-5,4.618864316246363,2.7778417538746254,4.402775012828769,7.320726737169549,19.41015625,9.273580551147461
crane,2,1651,58885,title,1.645778449795994E-6,2.598414966870209E-4,6.784883166880341E-6,7.302717900196992,5.259164064162263,5.259164064162263,7.302717900196992,23.47705078125,15.413959503173828
