ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
aantjes,5,4913,51212,title,1.431325566289419E-6,0.004351610095735422,1.8207032713753778E-5,11.569981719808668,7.900909668041056,18.34534413339171,26.864665612556948,101.30859375,64.6664047241211
kwestie,5,16163,2602172,title,7.272817526131513E-5,0.004351610095735422,5.9898284093711034E-5,5.902891106920011,6.182890811960355,14.356227883911684,13.706088702218334,44.873046875,47.62894630432129
cijfers,5,15515,1944318,title,5.434179611022242E-5,0.004351610095735422,5.74968680142255E-5,6.323343236236182,6.241922115375992,14.493294325790272,14.682348313832765,49.0166015625,48.211238861083984
brieven,4,25895,9622343,title,2.689351234770372E-4,0.0034812880765883376,9.596399595413273E-5,3.6942911104652083,5.180984158886503,10.361968317773005,7.388582220930417,18.92138671875,30.242639541625977
oorlog,4,21563,7849451,title,2.1938451725447253E-4,0.0034812880765883376,7.991008475609052E-5,3.9880875836889835,5.445099807166908,10.890199614333817,7.976175167377967,21.1083984375,32.30234718322754
consequenties,4,3601,285218,title,7.971565558188228E-6,0.0034812880765883376,1.3344906330597874E-5,8.77054239969805,8.02718821271443,16.05437642542886,17.5410847993961,58.6689453125,52.733787536621094
jaren,4,101299,17797407,title,4.974202072318651E-4,0.0034812880765883376,3.7540285098118135E-4,2.8070841800179185,3.213109690206064,6.426219380412128,5.614168360035837,12.5791015625,15.423728942871094
regering,4,87453,6799019,title,1.900259650157682E-4,0.0034812880765883376,3.2409111172723574E-4,4.195352736030577,3.4251498419460553,6.850299683892111,8.390705472061153,22.66943359375,16.95043182373047
week,4,142689,13822343,title,3.863210365133482E-4,0.0034812880765883376,5.287895971693086E-4,3.1717490574718337,2.7188555017897205,5.437711003579441,6.343498114943667,15.12890625,11.976743698120117
verleden,4,19283,2749449,title,7.684442409804103E-5,0.0034812880765883376,7.146065780975252E-5,5.5015368113535015,5.606328197507876,11.212656395015753,11.003073622707003,32.7451171875,33.56413269042969
gesprek,4,27527,1534478,title,4.288716692003154E-5,0.0034812880765883376,1.020120068209852E-4,6.342931375547197,5.092810329396359,10.185620658792718,12.685862751094394,39.36376953125,29.557287216186523
prof,4,25677,4351523,title,1.2162083344131125E-4,0.0034812880765883376,9.515611214961445E-5,4.839158915753247,5.193181063880681,10.386362127761362,9.678317831506494,27.59326171875,30.337541580200195
