ngram,tf_query_peak,tf_peak,tf_corpus,field,P_w,P_w_Given_query_peak,P_w_Given_time,PMI_corpus,PMI_peak,PMI_peak_times_tf_query_peak,PMI_corpus_times_tf_query_peak,LOG_Likelyhood_corpus,LOG_Likelyhood_peak
advokaat,1,361,130052,title,3.6348268481424577E-6,3.759539832324523E-5,1.7976850398045314E-6,3.370597541450948,4.386343903538037,0.0,0.0,4.13427734375,6.021696090698242
ministerpresident,1,677,98764,title,2.760357694075767E-6,3.759539832324523E-5,3.371281916752542E-6,3.767628954563218,3.4791869068502095,0.0,0.0,4.861328125,4.330005645751953
k.l.m,1,1581,226564,title,6.3322433336092315E-6,3.759539832324523E-5,7.872964121692421E-6,2.569767485716749,2.2555772780668377,0.0,0.0,2.7392578125,2.2294692993164062
kortgeleden,1,2311,158645,title,4.433973374677515E-6,3.759539832324523E-5,1.1508172096920421E-5,3.0838840746521967,1.7078973859575761,0.0,0.0,3.62255859375,1.4133625030517578
gebruikma,1,7,404,title,1.1291406873016585E-8,3.759539832324523E-5,3.485815866656986E-8,11.701115119021214,10.074844008367606,0.0,0.0,20.513671875,17.070478439331055
jce,1,9,2040,title,5.701601490335107E-8,3.759539832324523E-5,4.481763257130411E-8,9.36497316491415,9.712273928982896,0.0,0.0,15.8486328125,16.388364791870117
premie,1,7405,1402167,title,3.9189203220091695E-5,3.759539832324523E-5,3.6874952132278544E-5,-0.05990015407780902,0.02791491024899706,0.0,-0.0,0.00244140625,5.37872314453125E-4
heerenveense,1,1167,51810,title,1.4480390843836367E-6,3.759539832324523E-5,5.8113530234124325E-6,4.6983836386355655,2.6936100847178572,0.0,0.0,6.62255859375,2.9469966888427734
lerares,1,1323,70363,title,1.966577380708084E-6,3.759539832324523E-5,6.588191987981703E-6,4.2567972272923775,2.5126015841465303,0.0,0.0,5.779296875,2.6447410583496094
leerde,1,2033,279563,title,7.81351381099291E-6,3.759539832324523E-5,1.0123805224162362E-5,2.2665126938358107,1.892804430580476,0.0,0.0,2.2470703125,1.6768550872802734
grieks,1,773,136766,title,3.8224766148390746E-6,3.759539832324523E-5,3.849336664179786E-6,3.2979765062351802,3.2878743265003614,0.0,0.0,4.00341796875,3.9843292236328125
latijn,1,727,136171,title,3.8058469438255973E-6,3.759539832324523E-5,3.6202687643708984E-6,3.3042666384572392,3.376387376505612,0.0,0.0,4.0146484375,4.1436614990234375
allerplezierigste,1,47,1105,title,3.088367473931516E-8,3.759539832324523E-5,2.3404763676125478E-7,10.249495947494214,7.327610078747572,0.0,0.0,17.6142578125,11.757745742797852
jongen,1,21491,3186689,title,8.906485662565927E-5,3.759539832324523E-5,1.0701952684332184E-4,-1.244300195938651,-1.5092460636477458,-0.0,-0.0,1.4619140625,2.309663772583008
vorstenspiegel,1,1,107,title,2.9905458797345904E-9,3.759539832324523E-5,4.979736952367123E-9,13.617859615371863,12.882198930425208,0.0,0.0,24.3369140625,21.765216827392578
kelner,1,1945,71179,title,1.9893837866694243E-6,3.759539832324523E-5,9.685588372354054E-6,4.240162557782366,1.9566444905516533,0.0,0.0,5.74755859375,1.7708759307861328
wittem,1,1147,75449,title,2.108726131589674E-6,3.759539832324523E-5,5.71175828436509E-6,4.156112442804957,2.718549254409382,0.0,0.0,5.58837890625,2.9892139434814453
julana,1,7,479,title,1.3387583891522138E-8,3.759539832324523E-5,3.485815866656986E-8,11.455444756036826,10.074844008367606,0.0,0.0,20.02294921875,17.070478439331055
toeristenplaatsje,1,17,597,title,1.6685569067304212E-8,3.759539832324523E-5,8.46555281902411E-8,11.137739480508202,8.794736089174869,0.0,0.0,19.388671875,14.627767562866211
zodoende,1,3155,173777,title,4.856898049931196E-6,3.759539832324523E-5,1.5711070084718274E-5,2.9524489783353225,1.2587746405552949,0.0,0.0,3.3916015625,0.8378238677978516
stappen,1,5449,910989,title,2.5461256078818082E-5,3.759539832324523E-5,2.7134586653448454E-5,0.5622524934419779,0.4704231548486799,0.0,0.0,0.19287109375,0.13798141479492188
verwond,1,397,254879,title,7.123620030662362E-6,3.759539832324523E-5,1.9769555700897477E-6,2.3998736156627167,4.2492037332822505,0.0,0.0,2.46044921875,5.761533737182617
gipsverband,1,55,3701,title,1.0343934860652074E-7,3.759539832324523E-5,2.7388553238019176E-7,8.50562718147279,7.10083921690055,0.0,0.0,14.13330078125,11.31167221069336
gekluisterd,1,195,26036,title,7.276808647174748E-7,3.759539832324523E-5,9.71048705711589E-7,5.691106402884113,5.274868616675597,0.0,0.0,8.55224609375,7.731916427612305
gearriveerd,1,1347,608701,title,1.701260063121799E-5,3.759539832324523E-5,6.7077056748385145E-6,1.1439523913974945,2.4866647949629055,0.0,0.0,0.70751953125,2.602060317993164
particuliere,1,8939,1667893,title,4.6615986345683786E-5,3.759539832324523E-5,4.4513868617209713E-5,-0.3102687063811924,-0.24369880133512112,-0.0,-0.0,0.07080078125,0.04358100891113281
charta,1,77,15957,title,4.459826224572417E-7,3.759539832324523E-5,3.8343974533226845E-7,6.397424779432008,6.615412389730306,0.0,0.0,9.94384765625,10.356639862060547
andersluidende,1,61,5975,title,1.6699543580760913E-7,3.759539832324523E-5,3.037639540943945E-7,7.814603604017535,6.951461592862323,0.0,0.0,12.75537109375,11.017755508422852
recente,1,7235,515480,title,1.440716439332324E-5,3.759539832324523E-5,3.602839685037614E-5,1.3837696734781382,0.06142162900611936,0.0,0.0,0.98779296875,0.0025787353515625
vit,1,1697,449811,title,1.257177974494669E-5,3.759539832324523E-5,8.450613608167007E-6,1.580367185092399,2.153428080882545,0.0,0.0,1.240234375,2.069561004638672
stelten,1,821,82173,title,2.2966553885554253E-6,3.759539832324523E-5,4.0883640378934076E-6,4.032949784093454,3.2009605186474026,0.0,0.0,5.3564453125,3.8289527893066406
r.iet,1,73,39224,title,1.0962726316514913E-6,3.759539832324523E-5,3.6352079752279995E-7,5.099877555487325,6.692374371545188,0.0,0.0,7.3984375,10.508018493652344
